  4   90100  1AC    24       SSMANIFO                                                  -94.76940277  26.95505833
  4   10421  1HI A 173     A(REMOVED)   790S  2025W       3652060.81           499750    -93.824551    29.107267
  4   10419  1HI A 178              2  1186S  2531W       3652566.81           484306    -93.825107    29.064769
  4   10459  1HI A 183              A  2607N  3669W       3685384.81           480513    -93.723014    29.050315
  4   10255  1HI A 193     A(REMOVED)  1009N   167E       3697388.81           450431    -93.689754    28.966167
  4   10514  1HI A 200    A (REMOVED)  2779N  1828E       3648207.81           416981     -93.84802    28.880305
  4     884  1HI A 232              A  2552S  6364E       3722871.81           327272  -93.62782925  28.62457656
  4   10476  1HI A 237              A  1297N  5357W       3639552.81           339263    -93.885656    28.667795
  4   10276  1HI A 244              A   976N  1471W       3730706.81           323744     -93.60394    28.613891
  4   28004  1HI A 245              A  7622N  3032W       3732267.81           301258    -93.602313    28.551913
  4    2148  1HI A 247              A  2880S  3664W       3701219.81           295920  -93.69967788  28.54115094
  4    2085  1HI A 260              A  7288N  1824W       3738979.81           269912  -93.58594758  28.46493745
  4      87  1HI A 263              B   745S  3338W       3700893.81           262105  -93.70545844  28.44828167
  4   25002  2HI A 264          B-CMP  7280N  7900E       3689655.81           269920  -93.73929925  28.47114855
  4   25002  3HI A 264         C-QTRS  7600N  8100E       3689455.81           269600  -93.73996588  28.47029404
  4    2150  1HI A 264              D  5325S  3158E       3694397.81           266685  -93.72500913  28.46167273
  4   25002  4HI A 264      FLR BRG 1  7280N  7950E       3689605.81           269920  -93.73945471  28.47115473
  4   25002  5HI A 264      FLR BRG 2  7280N  8000E       3689555.81           269920  -93.73961018  28.47116091
  4   25002  1HI A 264   HIOS - A-LIQ  7900N  7880E       3689675.81           269300  -93.73932384  28.46944254
  4    2050  1HI A 268              A   554S  8707W       3642902.81           246074  -93.88791867  28.41132767
  4   10118  1HI A 270              B  7563S   104W       3665979.81           253083  -93.81523907  28.42779327
  4   10118  2HI A 270        B - AUX  7563S   303W       3666178.81        253206.68  -93.81462057  28.42776901
  4   10460  1HI A 271              A  2475N   574E       3696981.81           258885    -93.718071    28.439921
  4   10109  1HI A 273              A  8150S  9000E       3720235.81           253670    -93.646535    28.422685
  4   40004  1HI A 274 A(CAISSON-MOPU  6073S  4124E       3740951.81           251593  -93.58245691  28.41435586
  4   10083  1HI A 279              A  4500S  4500W       3702055.81           234180    -93.705778    28.371411
  4   10581  1HI A 280              A  7964S   578E       3696977.81           237644    -93.721066     28.38156
  4   10107  1HI A 281              A   509S  5029E       3676686.81           230189    -93.785136    28.363579
  4   10107  2HI A 281          A-AUX   683S  4857E       3676858.81           230363    -93.784578    28.364036
  4   10596  1HI A 281              C   513N  1793W       3667668.81           245007    -93.811104    28.405397
  4    1941  1HI A 281              D   600S  6753E       3674954.81           230280  -93.79050352  28.36404163
  4   28009  1HI A 282              B   850S  4250W       3654285.81           230530  -93.85467126  28.36724436
  4    1631  1HI A 282              C  6476N  6362E       3659513.81           239044  -93.83726345  28.39000485
  4   10121  1HI A 283              A  5483N  5311W       3639506.81           240037  -93.89929106  28.39514711
  4   10120  1HI A 283              B  2590S  7550E       3642485.81           232270    -93.891089    28.373448
  4   10141  1HI A 284              A  1741N  1599E       3648436.81           227939    -93.873193    28.360831
  4   10122  1HI A 285              A  3605N  3998W       3654033.81           226075    -93.856063    28.355034
  4   10122  2HI A 285          A-AUX  3580N  3929W       3653964.81           226100    -93.856274    28.355111
  4   10153  1HI A 286              B  4500S  8200E       3673515.81           218340    -93.796624    28.331411
  4   10113  1HI A 287              A   200N   200W       3681915.81           229480  -93.76899323  28.36098924
  4   10229  1HI A 289              A  3200N  2800E       3726435.81           226480    -93.631149    28.347199
  4   10562  1HI A 295              A  1071S  2606E       3742469.81           199071    -93.585301    28.269863
  4   10092  1HI A 298              A  5300N  2000W       3683715.81           208540    -93.766315    28.303233
  4   10080  1HI A 302              A  2207S  1050E       3648985.81           184367    -93.877419    28.241042
  4   10182  1HI A 303              A  3000S  2800E       3663075.81           185160    -93.833597    28.241517
  4     177  1HI A 304              A  5219S  4401W       3670276.81           187379  -93.81095046  28.24673747
  4   10063  1HI A 309              A  7220S  6910W       3751985.81           189380    -93.557173    28.242024
  4    2031  1HI A 309              C  2005N  6959E       3753956.81           195995  -93.55010248   28.2599452
  4   10234  1HI A 310              B  7380S  2633W       3763548.81           189540     -93.52128    28.240979
  4   28045  1HI A 312              A  3899N  3322W       3748397.81           178261  -93.56990717  28.21193484
  4   10090  1HI A 313              A  3943S  2502E       3742573.81           170263    -93.589117    28.190704
  4   10437  1HI A 313              B  7450N  4450W       3733685.81           174710    -93.616041    28.204049
  4   10489  1HI A 314              A  8505N  1897E       3727338.81           173655    -93.635874    28.201952
  4   10490  1HI A 314              B   798S  2561E       3726674.81           167118    -93.638863    28.184076
  4   10173  1HI A 315              A  5100N  6500E       3706895.81           177060    -93.698792     28.21387
  4    1179  1HI A 316              A  1084N  3203W       3684918.81           181076   -93.7663983  28.22762562
  4   10086  1HI A 317              A  5820N  6987E       3674728.81           176340    -93.798661    28.215863
  4   10072  1HI A 323              A  7089N  3738W       3685453.81           159231    -93.767772     28.16754
  4   10134  1HI A 325              A  5200S  4300W       3717695.81           155680    -93.668321     28.15378
  4   10474  1HI A 325              B  7835N  4450E       3724785.81           158485    -93.645946    28.160596
  4   28031  1HI A 325              C  1295N  6814W       3720209.81           165025  -93.65920541  28.17913924
  4   10059  1HI A 327              A   327S  6290W       3751365.81           150807    -93.564662    28.136131
  4     744  1HI A 327              B  3905S  3775W       3748850.81           154385  -93.57194148  28.14628203
  4     930  1HI A 329              A   238N  1280W       3770115.81           166082  -93.50433122  28.17568652
  4   10067  1HI A 330              A  2979S 10991W       3779826.81           137619    -93.478395    28.096235
  4   25005  1HI A 330   HIOS - VALVE  3010S  3130W       3771965.81           137650  -93.50274218   28.0973385
  4   10064  1HI A 334              A  2600N  2200W       3715595.81           147880    -93.675932    28.132613
  4   10081  1HI A 334              B  7136N  3036W       3716431.81           143344  -93.67398225  28.12004641
  4   10081  2HI A 334          B-AUX  7336N  3036W       3716431.81           143144  -93.67401049  28.11949693
  4   10545  4HI A 334              C  3158S  5434E       3723801.81           137798    -93.651931    28.103885
  4   10117  1HI A 336              A   607S  4699W       3686414.81           135247    -93.768121    28.101525
  4   10065  1HI A 340              A   832N  4520W       3638715.81           133808    -93.916106    28.103355
  4   10127  1HI A 341              A  3400N  4800W       3654835.81           131240    -93.866509    28.094364
  4   10127  2HI A 341          A-AUX  3350N  4900W       3654935.81           131290    -93.866193    28.094489
  4    1812  1HI A 341              B  3099N  3825W       3653860.81           131541  -93.86948936  28.09530821
  4   10087  1HI A 342              B  3412N  4856E       3676859.81           131228    -93.798279    28.091655
  4   10085  1HI A 343              A  5338N  6621W       3688336.81           129302    -93.762992    28.084955
  4   25006  1HI A 343   HIOS - VALVE  2950N  3050E       3694505.81           131690  -93.74354975  28.09075523
  4   10096  1HI A 349              B  6340N  6454W       3783255.81           128340    -93.469133    28.070299
  4   10062  1HI A 350              A  6850S 10800W       3787555.81           109810    -93.458538    28.018835
  4    1917  1HI A 351              C   650N  1450E       3775305.81           118150  -93.49524099  28.04333667
  4    1264  1HI A 352              A  2100N  3100W       3748175.81           116700   -93.5794509  28.04283705
  4    1915  1HI A 353              A  2940S  5500E       3739575.81           105900  -93.60762189  28.01425972
  4     546  1HI A 354              A  3800N  7380W       3720775.81           115000  -93.66453131  28.04163067
  4    1168  1HI A 355              A  6101N  7594E       3705801.81           112699  -93.71121883  28.03717888
  4   10110  1HI A 355              B  4500N  7000E       3706395.81           114300    -93.709155    28.041504
  4   10106  1HI A 356              A  3650N  6600W       3688315.81           115150     -93.76502    28.046076
  4    1280  1HI A 367              A  4528N  7516W       3752591.81            98432  -93.56840674  27.99208752
  4   10135  1HI A 368              A   500N  5500W       3766415.81           102460    -93.525042    28.001381
  4     463  1HI A 368              B  4670S  8333W       3769248.81            91790  -93.51782321  27.97170418
  4   10060  1HI A 370              A  5275N  3500W       3788175.81            97685    -93.458398    27.985446
  4   28033  1HI A 371              A  5762S  5506W       3790181.81            77042  -93.45522202  27.92847729
  4   10175  1HI A 376              A  1150N  6650W       3720045.81            85970     -93.67089    27.961968
  4   10597  1HI A 376              B  4407S  7605W       3721000.81            75687    -93.669386    27.933598
  4    2245  1HI A 376              C   702N   706E       3728529.81            86418    -93.644578  27.96213302
  4   28002  1HI A 379              B  1097S  3270E       3678445.81            72370    -93.801475     27.92977
  4   28050  1HI A 379              E  5699N  2466W       3668341.81            81421  -93.83149228  27.95584943
  4   10300  1HI A 382              F  6819N  1395W       3635590.81            64461      -93.9351    27.913191
  4   10524  1HI A 384              A  2969N  4037E       3677678.81            68311    -93.804407    27.918693
  4   28001  1HI A 385              C  2815N  1191E       3696364.81            68465    -93.746594    27.916821
  4   28049  1HI A 385              D  2507S  6357W       3688072.81            57947  -93.77369439  27.88894633
  4   10192  1HI A 389              A  6235N  6216W       3751291.81            65045    -93.577224    27.900534
  4   10139  1HI A 414              A  7860S  4119E       3598396.81           269220    -94.023171    28.480207
  4      79  1HI A 415              B  4321S  4325E       3614030.81           265681  -93.97502602  28.46864452
  4   40001  1HI A 416              A  2773N  3387W       3621742.81           274427  -93.94987089  28.49176393
  4   10152  1HI A 416              A  6464N  4618W       3622973.81           270736    -93.946538    28.481475
  4     537  1HI A 416              C  2497N  1104E       3633091.81           274703  -93.91453698  28.49117015
  4   10590  1HI A 417              A  6749S  4051W       3622406.81           252269    -93.950783    28.430798
  4   10439  1HI A 437              A  6000S  2425E       3552570.81           235680    -94.170003    28.393323
  4   28020  1HI A 442              A  8107S  5571E       3628624.81           237787   -93.9334069  28.39026518
  4     783  1HI A 442              B  2545N  8361E       3625834.81           242975  -93.94137798  28.40485287
  4   10128  1HI A 443              A  4648N  3836W       3622191.81           225032    -93.955105    28.355982
  4   10138  1HI A 446              A  8139S  5862W       3576697.81           221979  -94.09681809  28.35291238
  4   10124  1HI A 447              A  4943N  2928W       3557923.81           224737    -94.154778    28.362643
  4   10224  1HI A 447              B  3350N  4450E       3566385.81           226330    -94.128285    28.366054
  4   28025  1HI A 451              A  3505N  5997E       3501475.81           226180  -94.32996572  28.37292224
  4   10233  1HI A 462              A   608S  7113W       3530428.81           198608    -94.243497    28.293943
  4   28036  1HI A 465              A  1565S  6690E       3579985.81           199565  -94.08953005  28.29094093
  4   10206  1HI A 466              B  6000N   400E       3602115.81           207840    -94.019739    28.311107
  4   10269  1HI A 466              C   300N  1770W       3588445.81           213540    -94.061435    28.328363
  4   10102  1HI A 467              A  4406N  6030E       3612325.81           209434    -93.987828    28.314287
  4      12  1HI A 467              D  4124S  1950E       3616405.81           202124  -93.97613578  28.29371965
  4   10105  2HI A 469              A  6650N  6600E       3627595.81           191350    -93.942847    28.262789
  4   10105  1HI A 469          A-AUX  6750N  6600E       3627595.81           191250     -93.94286    28.262514
  4   10147  1HI A 471              A  7440S  1900W       3588575.81           189600    -94.064171    28.262564
  4   10253  1HI A 471             BJ  4100S  7600E       3594915.81           186260    -94.044935    28.252649
  4   10294  1HI A 471             CJ   194N  8051E       3594464.81           197806    -94.044815    28.284428
  4   10223  1HI A 472      A-PROCESS  7640N  2390E       3584285.81           190360  -94.07738521  28.26514945
  4    1008  1HI A 472              D  2505S  6002E       3580673.81           184665   -94.0893376  28.24991771
  4   10074  1HI A 474              A  2793S  3000W       3542155.81           184953    -94.208829    28.255102
  4   10260  1HI A 477              A  7402S  3447E       3504028.81           189562    -94.326582     28.27201
  4   10078  1HI A 480              A  5002N  4980E       3454975.81           192998    -94.478436    28.286755
  4   10485  1HI A 486              A  2774N  5212E       3502263.81           179386    -94.333322    28.244239
  4   10271  1HI A 487              A   392N  1363E       3521952.81           181768    -94.271926     28.24861
  4   10077  1HI A 489              B  6842N  4969E       3550026.81           175318    -94.185634    28.227736
  4   10126  1HI A 490             JA  8500N  2500W       3557495.81           173660    -94.162675    28.222333
  4   10114  1HI A 492              A  6400N  5200W       3591875.81           175760    -94.055746     28.22415
  4   10213  1HI A 494              A  3200N  4200E       3629995.81           178960    -93.937064    28.228459
  4   10213  2HI A 494              B  3200N  4200E          3629996           178960    -93.937064    28.228459
  4     375  1HI A 494              C  4932S  6888W       3625243.81           171252  -93.95283923  28.20784421
  4   10400  1HI A 497              A  8325S  2438E       3600077.81           158805    -94.032537    28.176605
  4   10401  1HI A 497              B  7120S  4376W       3591051.81           157600    -94.060683    28.174345
  4   10154  1HI A 499              C  5550N  7100W       3562095.81           160770    -94.150063    28.186388
  4   10183  1HI A 507              A  2242S  2415W       3430690.81           152722    -94.558583    28.178623
  4   10207  1HI A 508              A  1245N  1679W       3429954.81           149235    -94.561276    28.169117
  4     827  1HI A 510              B  3208S  5938E       3469857.81           137848  -94.43891542  28.13360126
  4   10057  1HI A 511              A  2900S  6100E       3485535.81           137540    -94.390353    28.131065
  4   10245  1HI A 515              A  4229S  3572W       3542727.81           138869    -94.212911    28.128399
  4    2044  1HI A 515              B  4500S  2800E       3552195.81           139140  -94.18353025  28.12807535
  4   10112  1HI A 517              A  2157N  6000E       3580675.81           148323    -94.094064    28.150054
  4   10112  2HI A 517          A-AUX  2250N  6600E       3580075.81           148230    -94.095937    28.149868
  4   28041  1HI A 518              C  2100N  1275E       3601240.81           148380  -94.03030608  28.14782368
  4     269  1HI A 519              D  3109N  5475W       3607990.81           147371  -94.00951535   28.1442609
  4   10068  1HI A 520              A  6141S  7044W       3625399.81           140781    -93.956433      28.1241
  4    1612  1HI A 520              C  4919S   270E       3633925.81           139559  -93.93017508  28.11972885
  4     796  1HI A 521              A   531N  4206W       3622561.81           134109  -93.96611959  28.10610363
  4     804  1HI A 521              B   102N   554E       3633641.81           134538  -93.93172993  28.10596669
  4   10553  1HI A 523              A  2459N  6350E       3596165.81           132181    -94.048165    28.103904
  4   10554  1HI A 523              B  1400S  4700W       3591375.81           120200    -94.064575     28.07154
  4     608  1HI A 523              C  5753S  4459E       3598056.81           124553   -94.0433086   28.0827241
  4   28039  1HI A 528             JA   882N  4669W       3512144.81           133758  -94.30834282  28.11776208
  4     769  1HI A 530              A  1439N    60E       3491575.81           133201   -94.3721629  28.11848479
  4   10084  1HI A 531              A  1207S  6858E       3468937.81           120007  -94.44392302  28.08467007
  4   10076  1HI A 532              A  5484S  2731W       3446846.81           124284    -94.511864    28.098773
  4   10088  1HI A 536              C  4211S  4556E       3471239.81           107171    -94.438342    28.049148
  4   10088  2HI A 536          C-AUX  4169S  4517E       3471278.81           107129    -94.438226    28.049029
  4   10088  3HI A 536        C-AUX-2  3948S  4517E       3471278.81           106908    -94.438253    28.048421
  4   10089  1HI A 537              B  8045S  7223E       3484412.81           111005    -94.397073    28.058265
  4   10480  1HI A 537              D   700S  6100E       3485535.81           103660    -94.394491    28.037959
  4    1196  1HI A 538              A  5081S  1100W       3492735.81           108041   -94.3716553  28.04921707
  4    1195  1HI A 539              A  5442S  2683E       3520632.81           108402  -94.28520619  28.04714526
  4   10149  1HI A 542              A  7369S  7293E       3563542.81           110329    -94.152064    28.047617
  4   40007  1HI A 544              A  1408S  3505E       3599010.81           104368  -94.04300518  28.02714985
  4     209  1HI A 545             JA  3444N  2495W       3605010.81           115356  -94.02297862  28.05664117
  4   28005  1HI A 547              B  6778S  2613W       3620968.81            93898  -93.97641104   27.9958057
  4    2580  1HI A 547              C  1850N  6845E       3627350.81           101110  -93.95569344  28.01486634
  4   10104  1HI A 548              A   723N  1776E       3616579.81           102237    -93.988889    28.019236
  4   28056  1HI A 549              A 10963S  3412E       3599103.81            98083  -94.04354246  28.00986963
  4   10285  1HI A 550              A  6947N  6485E       3580190.81            96013    -94.102363    28.006372
  4   10549  1HI A 551              B  7521S   503W       3555498.81            94641    -94.178981    28.005423
  4     125  1HI A 551              C  7911S  1483E       3569352.81            95031  -94.13604223  28.00491773
  4   10204  1HI A 552              A  3810S  2024W       3541179.81            90930  -94.22378078  27.99684128
  4   10512  1HI A 553              A  4920S  3477W       3526792.81            92040    -94.268179    28.001499
  4     962  1HI A 554              A  6330S  3230E       3520085.81            93450  -94.28876688  28.00611844
  4   10119  1HI A 555              A  8300N  6900W       3498535.81            94660    -94.355337    28.011813
  4   10290  1HI A 557              A  7180S  3832E       3471963.81            94300    -94.437656      28.0137
  4   28017  1HI A 560              A  4417N  3851E       3440264.81            82703  -94.53718101  27.98519289
  4   10115  1HI A 561              A  5342N  6388W       3450503.81            81778    -94.505596    27.981573
  4   10593  1HI A 562              A  6347S  1843W       3461798.81            77627  -94.47113088  27.96896739
  4   10069  1HI A 563              A  2232S  4502E       3487133.81            73512    -94.393221    27.954939
  4   10091  1HI A 563              B  5598S  3242E       3488393.81            76878    -94.388912    27.964052
  4   10156  1HI A 567              A  4000N  4400W       3543555.81            83120    -94.217414    27.975113
  4    1303  1HI A 567              D  7819N  2922W       3542077.81            79301  -94.22247231  27.96478554
  4   10133  1HI A 568              A  2600N  3600E       3567235.81            84520    -94.143948    27.976278
  4   10186  1HI A 570              A  5500S  3000E       3599515.81            76780    -94.045062    27.951288
  4     320  1HI A 570              D  1014N  7703E       3594812.81            86106  -94.05839431  27.97745962
  4   10116  1HI A 571              A  7327S  2722W       3605237.81            78607    -94.027118     27.95564
  4   10116  2HI A 571          B-AUX  7596S  2622W       3605137.81            78876    -94.027392    27.956391
  4   10270  1HI A 571              C  4371S  4101E       3614254.81            75651    -93.999609    27.946461
  4   10073  1HI A 572              C  4500S  5000W       3623355.81            75780    -93.971435    27.945742
  4   10058  1HI A 573              A  2327N  1841E       3632354.81            68953    -93.944508    27.925918
  4   10066  1HI A 573              B  5135S  6142E       3628053.81            60575    -93.958929     27.90341
  4   25007  1HI A 573  HIOS - HIA573  8050N  3960E       3630235.81            63230  -93.95182702  27.91044565
  4   28028  1HI A 576              A  1817N  2005W       3572810.81            69480  -94.12863337  27.93431382
  4   10144  1HI A 582              C   950N  5781E          3485854            70330    -94.397567    27.946333
  4    1052  1HI A 582      D (Cyrus)  1785S   859W       3486735.62            57225  -94.39643889  27.91022528
  4   25008  1HI A 582  HIOS - HIA582    10N  3050E       3488585.81            71270  -94.38900211   27.9486202
  4    2027  1HI A 589              A  3506N  2997W       3510472.81            51934  -94.32367099   27.8930966
  4   10140  2HI A 595             CF  7190S   118E       3618237.81            46790    -93.991113    27.866694
  4   10140  1HI A 595              D  7400S   100E       3618255.81            47000    -93.991029    27.867269
  4   10265  1HI A 596              E  1500N  1750W       3620105.81            53940    -93.984389    27.886119
  3    2716  1KC   689  A (Salamanca)  6816S  8757E          1797003          9542496  -92.52189556  26.29753274
      90290  1KC   831           PLET                                                  -92.06087311  26.16051396
  3    2576  1KC   875     A (Lucius)  4948N  6936W          1955256          9483212  -92.04008253  26.13196228
      90327  1LL    50        SS Plet                                                  -87.65580275  27.92820201
      90261  1LL   399Plet (SN 15152)                                                  -87.77007337   27.5561624
      90301  1LL   399        SS PLET                                                  -87.91903029  27.75619834
  1   23051  1MC    20              A  5198N  6943W    1010135.23233  10507008.351854    -88.970963    28.938022
  1    1482  1MC    21      B (Simba)  4499S   600E       1028999.92      10506419.43  -88.91196917  28.93725333
  1   22846  1MC    63              B  3995N  5153W    993095.595575   10494078.67936    -89.023531    28.901681
      90252  1MC    85       KW5 PLET                                                  -87.98373609  28.89329856
  1   23883  1MC   109  A (Amberjack)  5950N  7050E          1022550         10480130  -88.93079054  28.86467752
  1     876  1MC   127A(Horn Mountain  6853S  3553W          1302433         10477093  -88.05626441  28.86601399
  1   22583  1MC   148              A  1800S  7073E           943327         10456200    -89.176848    28.795115
  1   22178  1MC   194     A (Cognac)   400N   200E           981880         10454000    -89.056403    28.790953
  1   90121  1MC   211       SSMANIFO                                                  -88.23433189  28.78377987
  1   90122  1MC   211            UTA                                                  -88.23433189  28.78377987
      90279  1MC   241    well#1 PLET                                                  -88.92965568  28.74084522
  1    1088  1MC   243A(Matterhorn Se  3466N  5756E          1055524         10435094  -88.82563306  28.74226919
  1    2513  1MC   254A (Delta House)  1349N  1057E          1234463         10437211  -88.26731603  28.75448203
  1   22311  1MC   268              A  1400S  2350W    746822.457054         10408280    -89.786457    28.652145
  1   22840  1MC   280    A (Lena CT)  1055S  1830E           948570         10407935    -89.157757    28.662679
      90251  1MC   292      East Plet                                                  -88.59584432  28.70176651
      90280  1MC   292      West Plet                                                  -88.59586513   28.7017787
  1   22224  1MC   311              A  2008N   236E           744244         10404880    -89.794241    28.642636
  1   23875  1MC   365     A (Corral)  4624N  3992E           898888         10386416     -89.31131    28.600964
      90314  1MC   383        PLEM #3                                                   -88.3668905  28.73314479
      90245  1MC   383SSMANIFO N1 SLE                                                  -88.43549482  28.59786286
      90246  1MC   383SSMANIFO N2 Sle                                                  -88.43546166  28.59827359
  1   23893  1MC   397  A (Alabaster)  4270N  2990W           699950         10370930    -89.929614    28.546431
      90247  1MC   429SSMANIFO Sled N                                                  -88.33904673  28.56896067
  1    2623  1MC   437 A (Appomattox)  4759N  5744E          1340656         10370441  -87.93421264  28.57350034
  1    1001  1MC   474     A(Na Kika)  6983N  6988W          1226668         10352377  -88.28878889  28.52090278
  1   23859  1MC   486              A  6111N  4620E           724020         10337409    -89.852231    28.455912
      90291  1MC   496           PLET                                                  -89.37367308  28.45050712
      90207  1MC   502Production Mani                                                   -89.0850702  28.45216847
      90203  1MC   503     Manifold A                                                  -89.01135614  28.46076759
      90204  1MC   503    Manifold E1                                                  -89.04366632  28.44493814
      90205  1MC   503    Manifold E2                                                  -89.04372014  28.44515841
      90208  1MC   503 South manifold                                                  -89.04370452  28.44496776
      90313  1MC   519     SA PLEM #1                                                  -88.25037859  28.46811223
      90270  1MC   520      PLET S-08                                                  -88.16976068  28.46608479
      90223  1MC   522SS MANIFOLD F-5                                                  -88.10461058  28.46396574
      90248  1MC   522SSMANIFO SLED S                                                  -88.10277656  28.47209601
      90283  1MC   538      East PLET                                                  -89.46310348   28.4358656
      90300  1MC   538     PLET WELL5                                                  -89.46322246  28.43582335
  1    2424  1MC   547    A (Who Dat)  5393S  5466E           992454         10317233   -89.0162066  28.41538737
      90317  1MC   562        PLEM #1                                                  -88.27722407  28.44356661
      90312  1MC   562        PLEM #2                                                   -88.2771071  28.44380652
  1    1090  1MC   582     A (Medusa)   355N  3643E           851717         10311485  -89.45346089  28.39240104
      90249  1MC   608SSMANIFO SLED S                                                  -88.20498534  28.40501942
  1    1930  1MC   650A (Blind Faith)  6940S  2120E          1233400         10287100  -88.26568688  28.34153544
  1   90135  1MC   685       SSMANIFO                                                    -88.729668   28.2760735
      90212  1MC   696    SS Manifold                                                  -88.20180278  28.30777222
  1   90136  1MC   705       SSMANIFO                                                   -89.9211472  28.24873333
      90324  1MC   707       Manifold                                                    -89.785641  28.17144627
  1    1771  1MC   711      A (GOMEZ)  1644S  6393W           798393         10250124  -89.61507167  28.22065524
      90235  1MC   711Production Mani                                                  -89.61518591  28.22042838
      90328  1MC   711       W10 PLET                                                  -89.61534798  28.22072829
      90322  1MC   711W58M Manifold H                                                  -89.62171246  28.25146583
      90329  1MC   711         W9PLET                                                   -89.6195014  28.23270264
      90323  1MC   711Well 58M Manifo                                                   -89.6219447  28.25165555
      90307  1MC   718           PLET                                                  -89.25349074  28.25225458
  1    2498  1MC   724 A (Gulfstar 1)  3050S   150W           998070         10251530  -88.99536265  28.23497328
      90219  1MC   728       Manifold                                                  -88.77386386  28.23730237
      90305  1MC   734      SS PLET 1                                                  -88.46801667  28.24103611
  1    2045  1MC   736A(Thunder Hawk)  3736N  2238W          1190238         10260584  -88.39892063  28.26728694
      90285  1MC   772   Gold #2 PLET                                                  -88.72565905  28.19564025
      90218  1MC   772    SW Manifold                                                  -88.76619864  28.20082783
  1    1175  1MC   773A(Devils Tower)  7761N  3848W          1080968         10240719  -88.73747383  28.20875531
      90276  1MC   773 Triton #3 PLET                                                  -88.77373709  28.23720363
      90206  1MC   775Manifold P-30-M                                                   -88.6070263  28.19689796
      90239  1MC   776Manifold P-32-M                                                  -88.55859015  28.21536142
  1    1101  1MC   778A(Thunder Horse   444S  2463W          1158783         10233084  -88.49558496  28.19060986
  1   90137  1MC   778  P41W Manifold                                                  -88.55858284  28.21598271
      90292  1MC   800           PLET                                                  -89.55307076  28.14087526
  1   24199  1MC   807       A (Mars)  3630N  5653W           924373         10229010    -89.222876    28.169524
  1    2385  1MC   807    B (Olympus)  7038N   352W           919072         10225602  -89.23912709  28.15988546
  1   70004  1MC   809       A (Ursa)  5890S  3518E           962722         10222690  -89.10355357  28.15402604
  1   90139  1MC   899       SSMANIFO                                                  -89.00994561  28.05691778
  1    1766  1MC   920A(Independence)  7920N  7920E          1322640         10193040  -87.98583928  28.08505618
  1   90140  1MC   934       SSMANIFO                                                  -89.44385347   28.0375783
      90250  1MC   934Subsea Manifold                                                  -89.43121164  28.01609184
      90277  1MC   934WELL A7 NORTH P                                                  -89.44480394  28.03748347
      90278  1MC   935Well A7 SOUTH P                                                  -89.44480394  28.03748347
  1    2690  1MC   939       A (Vito)  7243S  6733E        927826.62      10176522.86  -89.20920265  28.02538187
  1    2089  1MC   941A(Mirage/Titan)      N      E        962866.76      10178909.63  -89.10075833  28.03364844
      90256  1MC   961           PLET                                                  -88.13942772  28.02313081
  4   10344  1MI   487              A  4336S  2126E       2950949.81           218176    -96.041952    28.400292
  4     417  1MI   518              A  3825N   300W       2937535.81           210015  -96.08429385  28.37877957
  4   10312  1MI   519              1  5595N   904E       2936331.81           208245    -96.088173    28.373995
  4   10373  1MI   519              2  6034S  5248E       2931987.81           204034    -96.102001    28.362714
  4   10200  1MI   526              B   100S   100W       2889815.81           182260  -96.23468527  28.30565322
  4   10199  1MI   526              B 10236S  4800E       2900755.81           192396    -96.199945    28.332807
  4   10199  2MI   526          C-AUX 10236S  4715E       2900840.81           192396    -96.199681    28.332801
  4   10199  3MI   526          D-AUX  9979S  4839E       2900716.81           192139    -96.200086    28.332103
  4    1547  1MI   526              E  5742S   210E       2905345.81           187902  -96.18601875  28.32014753
  4   10200  2MI   526             TC  1221S  2104W       2891819.81           183381    -96.228377    28.308605
  4   10155  1MI   527              A  1668S  3536W       2909091.81           183828    -96.174686    28.308697
  4   10155  2MI   527          B-AUX  1696S  3676W       2909231.81           183856    -96.174249    28.308765
  4   10222  1MI   555              C  2001N  2601W       2923996.81           180159    -96.128662    28.297611
  4   10306  1MI   557     1(Removed)  8609S  5131E       2900424.81           174929    -96.202272    28.284802
  4   10306  2MI   557 B-PRD(Removed)  7917N  5029E       2900526.81           174243    -96.202007    28.282909
  4     356  1MI   565              1  5142S  5050E       2884665.81           155622  -96.25262858  28.23274412
  4   10321  1MI   565             11  6072N  7290W       2881165.81           160248  -96.26315789  28.24568925
  4   10301  1MI   565              A  2006N   142E       2889573.81           164314    -96.236754    28.256325
  4   10311  1MI   566              A  3580S  5130W       2894845.81           154060    -96.221141    28.227788
  4   10339  1MI   567              A  5715S  2896E       2918499.81           156195    -96.147553    28.232092
  4   10308  1MI   568              A  2307S   723W       2922118.81           152787    -96.136577    28.222479
  4   60001  1MI   586              A  5718S   775E       2952300.81           140358  -96.04386915  28.18624062
  4   10320  1MI   587              A  5576S  3647W       2925042.81           140216    -96.128459    28.187718
  4   10320  2MI   587          A-PRD  5445S  3584W       2924979.81           140085    -96.128665    28.187362
  4   10315  1MI   588      A-PROCESS  1382N  3325W       2908880.81           149098    -96.177945    28.213221
  4   10352  1MI   589              2  4332S  4194E       2901361.81           138972    -96.202035    28.185876
  4   10380  1MI   589              3  4106N  4403E       2901152.81           146374    -96.202134    28.206242
  4   30002  1MI   589              4  2710S   598E       2904957.81           137350  -96.19099746  28.18117924
  4   10361  1MI   591              A  7268S  3897W       2861932.81           141908    -96.324176    28.196486
