id,name,lat,lng,type
49,12 Fathom Rock,33.91667,-77.55,Rock
50,12 Foot Ledge,30.35924,-80.30102,Ledge
51,12 Mile Rock,33.98118,-77.67448,Rock
52,12 Mile Rock,34.0351,-77.63182,Rock
53,12 Mile Rock,34.03633,-77.63817,Rock
54,12 Mile Rock,34.03875,-77.62539,Rock
55,12 Mile Rock,34.04276,-77.62948,Rock
56,12 Wreck,40.48787,-73.82066,Wreck
57,120 Degree Rock,34.43655,-76.44153,Rock
58,120 Wreck,40.07187,-73.8795,Wreck
59,12 A Wreck,27.33333,-80.06667,Wreck
60,13 Fathom Hole,28.51557,-83.54397,Hole
61,13 South County,27.09654,-80.03121,Structure
62,131 Hole,29.66833,-87.135,Hole
63,131 Hole,29.806,-87.09893,Hole
64,136 Hole,30.24257,-87.14243,Hole
65,14 Fathom Hole,40.91399,-72.1123,Hole
66,14 South County,27.09639,-80.03596,Structure
67,15 Foot Ledge,33.74302,-77.30932,Ledge
68,15 Foot Ledge,33.76732,-77.46267,Ledge
69,15 Foot Ledge,33.77587,-77.51419,Ledge
70,15 Foot Peak Before Ledge,30.19783,-80.25958,Ledge
71,15 Mile Rock,34.57396,-76.40398,Rock
72,15 South County,27.09801,-80.03113,Structure
73,151 Ledges,33.83351,-77.64233,Ledge
74,151 Ledges,33.84313,-77.67788,Ledge
75,151 Ledges,33.89093,-77.66225,Ledge
76,151 Ledges,33.95193,-77.70835,Ledge
77,16 Fathom Rock,33.89999,-77.09167,Rock
78,16 Mile Rock,34.22193,-77.5834,Rock
79,16 South County,27.09804,-80.03586,Structure
80,17 Fathoms,40.3842,-73.81018,Structure
81,17 Hole,30.11667,-87.24433,Hole
82,1700 4 Rock,34.5695,-76.33167,Rock
83,1700 Rock,34.54266,-76.34316,Rock
84,1700 Rock,34.54862,-76.3358,Rock
85,1700 Rock,34.55537,-76.33342,Rock
86,1700 Rocks,34.58849,-76.38833,Rock
87,18 Boat Wreck,30.20077,-87.35328,Wreck
88,18 Mile Rock,34.03675,-77.48072,Rock
89,18 Mile Rock,34.04106,-77.47822,Rock
90,18 Mile Rock,34.05374,-77.45866,Rock
91,18 Mile Rock,34.06955,-77.49847,Rock
92,18 Mile Rock,34.0924,-77.43202,Rock
93,18 Mile Rock,34.10941,-77.45957,Rock
94,18 Mile Rock,34.21945,-77.4586,Rock
95,18 Mile Bridge,29.73963,-85.69757,Structure
96,18 Mile Rocks,34.06653,-77.49683,Rock
97,18 S Reef,30.17365,-86.52198,Reef
98,18 S Reef,30.19995,-86.53784,Reef
99,18 S Reef,30.20738,-86.52955,Reef
100,18 S Reef,30.215,-86.58167,Reef
101,19 Fathom Hole,30.24597,-80.98963,Hole
102,19 Foot Hole,30.51792,-81.03518,Hole
103,19 Mile Rock,33.84757,-77.57588,Rock
104,195 Degree Rock,34.44998,-76.70637,Rock
105,195 Rock,34.44588,-76.69873,Rock
106,195 Rock,34.48081,-76.74396,Rock
107,195 Rocks,34.45247,-76.70899,Rock
108,1 Southeast Shoal Ledges,28.42333,-80.47,Ledge
109,1 Western Dry Rocks,24.435,-81.89167,Rock
110,2 Cars Look 100 YD South,30.19457,-87.22708,Structure
111,2 Holes,30.12977,-80.33498,Hole
112,2 Mile Rock,34.15416,-77.77333,Rock
113,20 Foot Hole,26.87298,-82.12892,Hole
114,20 Mile Rock B,34.31551,-76.57964,Rock
115,20 Mile Rock C,34.31232,-76.5993,Rock
116,200 200 Ledge,34.1065,-77.3595,Ledge
117,200 Foot Ledge,25.71171,-79.36276,Ledge
118,200200 Ledge,34.12847,-77.37316,Ledge
119,2009,29.73639,-85.47181,Structure
120,2009,29.77604,-85.59778,Structure
121,2009,29.77116,-85.70256,Structure
122,2009,29.779,-85.69347,Structure
123,2009,29.74192,-85.71198,Structure
124,2009,29.73386,-85.71148,Structure
125,2009,29.72493,-85.67478,Structure
126,2011 Barge Wreck Concrete Pile,29.05082,-80.71483,Reef
127,2011 Reef,27.53787,-80.17948,Reef
