name,type,category,region,latitude,longitude
Broward County Reef Monitoring Site,Reef,Reefs,Florida to California,26.15881,-80.09555
Broward County Reef Monitoring Site,Reef,Reefs,Florida to California,26.15984,-80.08253
Broward County Reef Monitoring Site,Reef,Reefs,Florida to California,26.18709,-80.07280
Broward County Reef Monitoring Site,Reef,Reefs,Florida to California,26.21219,-80.08671
Broward County Reef Monitoring Site,Reef,Reefs,Florida to California,26.24260,-80.07342
Broward County Reef Monitoring Site,Reef,Reefs,Florida to California,26.27387,-80.06367
Broward County Reef Monitoring Site,Reef,Reefs,Florida to California,26.31131,-80.05943
Brown Barge,Reef,Reefs,Florida to California,30.35895,-86.59370
Brown Barge Middle School,Reef,Reefs,Florida to California,30.10850,-87.19400
Broz Reef Site,Reef,Reefs,Florida to California,30.00715,-88.03048
Brreef,Reef,Reefs,Florida to California,30.49807,-80.58433
Brudge Rubble Reef,Reef,Reefs,Florida to California,24.55353,-81.32612
Bryson Memorial Reef,Reef,Reefs,Florida to California,29.52073,-84.40877
Bryson Memorial Reef,Reef,Reefs,Florida to California,29.52752,-84.40807
Buccaneer Pipe,Reef,Reefs,Florida to California,33.17230,-117.37830
Buccaneer Reef,Reef,Reefs,Florida to California,28.86735,-94.69808
Buccaneer Reef,Reef,Reefs,Florida to California,28.89113,-94.69498
Buckeye Reef,Reef,Reefs,Florida to California,29.64442,-83.90834
Buckeye Reef,Reef,Reefs,Florida to California,29.64957,-83.90568
Buckeye Reef Addition,Reef,Reefs,Florida to California,29.63589,-83.91383
Buckeye Reef Addition,Reef,Reefs,Florida to California,29.64000,-83.90517
Buckeye Reef Addition,Reef,Reefs,Florida to California,29.64682,-83.90417
Buckeye Reef Addition 2013 Center Patch,Reef,Reefs,Florida to California,29.64798,-83.91278
Buckeye Reef Addition 2013 Culverts,Reef,Reefs,Florida to California,29.64068,-83.91247
BUD Krohn Reef,Reef,Reefs,Florida to California,26.17100,-80.04033
BUD Krohn Reef,Reef,Reefs,Florida to California,26.18209,-80.05064
BUD Odum Reef,Reef,Reefs,Florida to California,29.72478,-85.69270
Buddy Morgan Reef,Reef,Reefs,Florida to California,30.15012,-86.31460
Buddy Ward H,Reef,Reefs,Florida to California,29.48182,-84.92043
Buddy Ward I,Reef,Reefs,Florida to California,29.47790,-84.93387
Buddy Ward Reef A,Reef,Reefs,Florida to California,29.48573,-84.93388
Buddy Ward Reef B,Reef,Reefs,Florida to California,29.48573,-84.92942
Buddy Ward Reef C,Reef,Reefs,Florida to California,29.48573,-84.92493
Buddy Ward Reef D,Reef,Reefs,Florida to California,29.48572,-84.92045
Buddy Ward Reef E,Reef,Reefs,Florida to California,29.48180,-84.93388
Buffalo Barge,Reef,Reefs,Florida to California,30.07950,-87.84063
Buffalo Barge,Reef,Reefs,Florida to California,30.08041,-87.84432
Buffalo Barge,Reef,Reefs,Florida to California,30.08388,-87.83345
BUG Light Reef Phase 2,Reef,Reefs,Florida to California,25.67963,-80.11262
Bulkhead Reef,Reef,Reefs,Florida to California,27.55637,-82.70611
Bull Ring,Reef,Reefs,Florida to California,32.52500,-117.14330
Bull Shark Barge,Reef,Reefs,Florida to California,27.13733,-80.12250
Bunnell Barge,Reef,Reefs,Florida to California,25.70630,-80.08333
Buoy #1 (Whistler Buoy),Reef,Reefs,Florida to California,32.62190,-117.24530
Buoy #3,Reef,Reefs,Florida to California,32.63670,-117.22730
Buoy #5,Reef,Reefs,Florida to California,32.65210,-117.22730
Buoy #7,Reef,Reefs,Florida to California,32.66490,-117.22900
Buoy #9,Reef,Reefs,Florida to California,32.67330,-117.23040
Burgess Barge,Reef,Reefs,Florida to California,30.15408,-86.74448
Buseys Bonanza Roberts Reef,Reef,Reefs,Florida to California,30.42483,-81.14550
C 2 Eternal Reef,Reef,Reefs,Florida to California,26.14255,-80.08193
C Of C Reef,Reef,Reefs,Florida to California,29.83210,-85.49833
C Reef,Reef,Reefs,Florida to California,29.48483,-94.82700
Can MAN Memorial Reef,Reef,Reefs,Florida to California,29.91067,-85.53183
Candi Daniel Memorial Reef,Reef,Reefs,Florida to California,29.72824,-85.47125
Cannonreef,Reef,Reefs,Florida to California,25.10351,-80.34009
Capo Reef,Reef,Reefs,Florida to California,29.84667,-80.76667
Capo Reef North,Reef,Reefs,Florida to California,29.85077,-80.76735
Capt AL Sirokin Reef,Reef,Reefs,Florida to California,27.20502,-80.03795
Capt Bill Fite Memorial Reef,Reef,Reefs,Florida to California,29.89388,-85.52665
Capt Harolds Hump,Reef,Reefs,Florida to California,28.56504,-80.32942
Capt Harolds Ledge,Reef,Reefs,Florida to California,28.57681,-80.33896
Capt Hornblower Reef,Reef,Reefs,Florida to California,30.05018,-85.93853
Capt Pete Memorial Reef,Reef,Reefs,Florida to California,25.88077,-81.90240
Captain Charlie Poor Reef,Reef,Reefs,Florida to California,30.09042,-85.90448
Captain Daddy Reef,Reef,Reefs,Florida to California,30.56723,-81.14077
Captain DAN Garnsey,Reef,Reefs,Florida to California,26.23133,-80.06583
Captain Harry,Reef,Reefs,Florida to California,25.73005,-80.08496
Captain Jeff Steele Reef N,Reef,Reefs,Florida to California,26.93031,-82.59821
Captain John A Racine Reef,Reef,Reefs,Florida to California,30.09833,-87.15045
Captain Mike Neals Reef,Reef,Reefs,Florida to California,29.89903,-85.51095
Captain Patrick Price Reef,Reef,Reefs,Florida to California,27.39700,-80.00917
Captain Tom Hudson Memorial Reef,Reef,Reefs,Florida to California,29.90188,-85.45992
Carlsbad,Reef,Reefs,Florida to California,33.08614,-117.32072
Carlsbad Art Reef - Ponto,Reef,Reefs,Florida to California,33.08730,-117.31970
Casino Magic Barge,Reef,Reefs,Florida to California,30.05242,-88.60742
Cat Harbor,Reef,Reefs,Florida to California,33.42330,-118.50830
Cat Island Barge,Reef,Reefs,Florida to California,30.03495,-88.75953
Catris Reefs,Reef,Reefs,Florida to California,27.50000,-79.98333
Catris Reefs,Reef,Reefs,Florida to California,27.91667,-79.98833
Causeway Reef,Reef,Reefs,Florida to California,26.38210,-82.01878
Caves Ledge Reef,Reef,Reefs,Florida to California,29.57570,-84.20282
Caxambas Pass 14 Miles Reef,Reef,Reefs,Florida to California,25.79200,-81.95408
CB Reef,Reef,Reefs,Florida to California,30.29233,-80.82167
CCA Florida Latimer Reef,Reef,Reefs,Florida to California,29.92433,-85.55317
CCA Green Reef,Reef,Reefs,Florida to California,28.40622,-80.30532
CCA Pensacola Reef,Reef,Reefs,Florida to California,30.11217,-87.19500
CD Reef (Captain Daddy),Reef,Reefs,Florida to California,30.59664,-81.26504
Cedar Key,Reef,Reefs,Florida to California,29.10686,-83.21493
Cedar Key,Reef,Reefs,Florida to California,29.12051,-83.22441
Cedar Key 1 Reef,Reef,Reefs,Florida to California,29.12657,-83.22212
Cedar Key 4 Reef,Reef,Reefs,Florida to California,29.14913,-83.36892
Cedar Key LB Reef,Reef,Reefs,Florida to California,29.12468,-83.19477
Cedar Key Reef,Reef,Reefs,Florida to California,28.98355,-83.19695
Cedar Key Reef,Reef,Reefs,Florida to California,29.11667,-83.20833
Cedar Key Reef Site,Reef,Reefs,Florida to California,28.97853,-83.20165
Cedar Key Reef Site,Reef,Reefs,Florida to California,28.98183,-83.20000
Cedar Key Reef Site,Reef,Reefs,Florida to California,29.10185,-83.22005
Cedar Key Reef Site,Reef,Reefs,Florida to California,29.11048,-83.43153
Cedar Key Reef Site,Reef,Reefs,Florida to California,29.11367,-83.42783
Cedar Key Reef Site,Reef,Reefs,Florida to California,29.11484,-83.42447
Celia Reef,Reef,Reefs,Florida to California,30.08724,-87.19824
Century Boat Reef,Reef,Reefs,Florida to California,29.78668,-85.71152
Century/Cobia Barge,Reef,Reefs,Florida to California,29.97358,-85.82653
CF Reef,Reef,Reefs,Florida to California,30.31150,-81.06850
Champion Reef,Reef,Reefs,Florida to California,28.60717,-82.94000
Channel Marker Reefs,Reef,Reefs,Florida to California,27.33182,-82.57260
Charles Deaton Memorial Reef,Reef,Reefs,Florida to California,29.72407,-85.48572
Charles H Kirbo Reef,Reef,Reefs,Florida to California,30.17500,-81.25417
Charles House Reef,Reef,Reefs,Florida to California,29.88573,-85.54355
Charlie Parker Memorial Reef,Reef,Reefs,Florida to California,29.71732,-85.69198
Charlies Ledge,Reef,Reefs,Florida to California,30.16172,-89.76103
Charlies Reef,Reef,Reefs,Florida to California,26.55450,-82.72484
Charlies Reef Char 2,Reef,Reefs,Florida to California,26.55830,-82.71880
Charlies Reef Twbarg,Reef,Reefs,Florida to California,26.49958,-82.72447
Charlotte Harbor Reef,Reef,Reefs,Florida to California,26.84167,-82.08867
Charlotte Harbor Reef,Reef,Reefs,Florida to California,26.84584,-82.08892
Charlotte Harbor Site B,Reef,Reefs,Florida to California,26.84981,-82.08826
Charlotte Harbor Site B,Reef,Reefs,Florida to California,26.85836,-82.08826
Charlottes Reef Rock,Reef,Reefs,Florida to California,26.76395,-82.45700
Chemical Courier Barge,Reef,Reefs,Florida to California,30.09953,-87.18128
Chepanoc Starfish Reef,Reef,Reefs,Florida to California,30.14723,-86.62687
Cherry Banks,Reef,Reefs,Florida to California,32.87310,-119.42140
Childress Oyster Reef,Reef,Reefs,Florida to California,29.51325,-94.78870
China Point - Catalina,Reef,Reefs,Florida to California,33.32830,-118.46880
China Point - San Clemente Island,Reef,Reefs,Florida to California,32.79580,-118.43330
Chipola College Reef,Reef,Reefs,Florida to California,29.82560,-85.98827
Chris Benson Reef,Reef,Reefs,Florida to California,27.17390,-79.85223
Chris Benson Reef,Reef,Reefs,Florida to California,28.68967,-80.42717
Chris Benson Reef,Reef,Reefs,Florida to California,28.70000,-80.44167
Chris Benson Reef,Reef,Reefs,Florida to California,28.75833,-80.45417
Chris Benson Reef,Reef,Reefs,Florida to California,28.77300,-80.44417
Chris Koepfer ARC Reef Balls,Reef,Reefs,Florida to California,26.41128,-82.41212
Christmas Tree Reef,Reef,Reefs,Florida to California,30.36512,-86.41632
Chuck Guilford Reef,Reef,Reefs,Florida to California,29.92396,-85.54236
Chuck Mckibbonville Reef,Reef,Reefs,Florida to California,29.91345,-85.55178
Chulamar Hole,Reef,Reefs,Florida to California,29.90500,-87.22333
Circle Reef,Reef,Reefs,Florida to California,26.88365,-79.06591
City Of Venice Mitigation Reef,Reef,Reefs,Florida to California,27.07670,-82.45775
Civil WAR Wreck,Reef,Reefs,Florida to California,27.03317,-79.12312
Classic Barge P 1,Reef,Reefs,Florida to California,26.79033,-79.98500
Claytons Holler Heart Ache Reef,Reef,Reefs,Florida to California,30.33167,-81.08617
Claytons Holler Winstons Reef,Reef,Reefs,Florida to California,30.33433,-81.08100
Clearwater C Site,Reef,Reefs,Florida to California,28.01423,-82.89313
Clearwater Reef,Reef,Reefs,Florida to California,27.92667,-83.02333
Clearwater Reef,Reef,Reefs,Florida to California,27.94000,-82.89692
Clearwater Reef,Reef,Reefs,Florida to California,28.01000,-82.88967
Clearwater Reef,Reef,Reefs,Florida to California,28.01022,-82.89453
Clearwater Reef,Reef,Reefs,Florida to California,28.01362,-82.89692
Clearwater Reef,Reef,Reefs,Florida to California,28.01532,-82.88908
Clearwater Reef,Reef,Reefs,Florida to California,28.01895,-82.89476
Clearwater Reef,Reef,Reefs,Florida to California,28.02598,-82.88205
Clearwater Wreck,Reef,Reefs,Florida to California,27.95303,-83.12263
Clifton S Perry Memorial Reef,Reef,Reefs,Florida to California,27.22253,-80.10218
Cluster Point Reef,Reef,Reefs,Florida to California,33.92250,-120.18830
CM Holes South Paradise,Reef,Reefs,Florida to California,30.18582,-87.15377
CM Reef,Reef,Reefs,Florida to California,30.17610,-87.13072
Coal ASH Reef,Reef,Reefs,Florida to California,29.12110,-83.20500
College Area,Reef,Reefs,Florida to California,32.71970,-117.27720
Collier 5 Mile Reef,Reef,Reefs,Florida to California,25.85552,-81.79350
Collier 5 Mile Reef,Reef,Reefs,Florida to California,25.86377,-81.79388
Colonet,Reef,Reefs,Florida to California,30.89670,-116.50330
Conch Reef,Reef,Reefs,Florida to California,24.95183,-80.45940
Conch Reef,Reef,Reefs,Florida to California,24.95183,-80.46258
Conch Reef,Reef,Reefs,Florida to California,24.95490,-80.46390
Conch Reef NE,Reef,Reefs,Florida to California,24.66328,-80.98797
Conch Reef NE,Reef,Reefs,Florida to California,30.15917,-86.38285
Conch Reef NE 1,Reef,Reefs,Florida to California,30.15680,-86.36878
Conch Reef NE 4,Reef,Reefs,Florida to California,30.15917,-86.36623
Conch Reef NW,Reef,Reefs,Florida to California,24.95567,-80.45433
Conch Reef NW 3,Reef,Reefs,Florida to California,30.15837,-86.37240
Conch Reef NW Spat,Reef,Reefs,Florida to California,24.94983,-80.45700
Conch Reef SE,Reef,Reefs,Florida to California,24.95800,-80.45783
Conch Reef SE 3,Reef,Reefs,Florida to California,30.15373,-86.36685
Conch Reef SE Spat,Reef,Reefs,Florida to California,24.95167,-80.44883
Conch Reef SW 2,Reef,Reefs,Florida to California,30.15437,-86.37157
Conch Reef SW Spat,Reef,Reefs,Florida to California,24.94717,-80.45433
Concorde Body Shop Reef,Reef,Reefs,Florida to California,29.88893,-85.54935
Concrete + Barge Reef,Reef,Reefs,Florida to California,30.34743,-81.21382
Concrete Pile Reef,Reef,Reefs,Florida to California,28.38308,-80.29652
Concrete Reef Balls,Reef,Reefs,Florida to California,28.39800,-80.29900
Concrete Reefs,Reef,Reefs,Florida to California,30.05530,-86.32245
Copano Bay Reef,Reef,Reefs,Florida to California,28.18247,-95.99875
Coral Reef,Reef,Reefs,Florida to California,30.24072,-87.17985
Coral Reefs From Martin County Through Miami Dade County,Reef,Reefs,Florida to California,26.05100,-80.08600
Coral Reefs From Martin County Through Miami Dade County,Reef,Reefs,Florida to California,26.15000,-80.07800
Coral Reefs From Martin County Through Miami Dade County,Reef,Reefs,Florida to California,26.29400,-80.06000
Coral Reefs From Martin County Through Miami Dade County,Reef,Reefs,Florida to California,26.43645,-80.04682
Coral Reefs From Martin County Through Miami Dade County,Reef,Reefs,Florida to California,26.69100,-80.01800
Coral Reefs From Martin County Through Miami Dade County,Reef,Reefs,Florida to California,26.93000,-80.03900
Coral Rock Garden,Reef,Reefs,Florida to California,26.76850,-80.01633
Corridor Reef,Reef,Reefs,Florida to California,26.74542,-79.99472
Cortes Bank,Reef,Reefs,Florida to California,32.44030,-119.13060
Cote Reef,Reef,Reefs,Florida to California,25.77500,-80.08717
County Reef,Reef,Reefs,Florida to California,29.05150,-80.72108
County Reef,Reef,Reefs,Florida to California,29.13195,-80.89720
County Reef Site,Reef,Reefs,Florida to California,28.78673,-83.06098
County Reef Tires Autos,Reef,Reefs,Florida to California,29.14500,-80.89650
County Site 1 Reef EX,Reef,Reefs,Florida to California,30.36882,-86.58457
County Site 1 Reefex,Reef,Reefs,Florida to California,30.36682,-86.56820
County Site 2 Reef EX,Reef,Reefs,Florida to California,30.35863,-86.49482
County Site 3 Reef EX,Reef,Reefs,Florida to California,30.35563,-86.42388
Courthouse Reef,Reef,Reefs,Florida to California,29.56500,-94.98300
Courtney Knight Gaines Memorial Reef,Reef,Reefs,Florida to California,29.74268,-85.69440
COX Communications Reef,Reef,Reefs,Florida to California,30.10273,-87.41678
CPA Reef,Reef,Reefs,Florida to California,28.33392,-80.19938
Crab Trap Snorkel Reef,Reef,Reefs,Florida to California,30.37700,-86.40812
Crazy Blonde Reef,Reef,Reefs,Florida to California,29.73176,-85.48418
Crocker Reef,Reef,Reefs,Florida to California,24.90252,-80.53072
Crocker Reef,Reef,Reefs,Florida to California,24.90898,-80.52646
Crocker Reef CR 2,Reef,Reefs,Florida to California,25.44200,-80.12188
Crocker Reef CR 4,Reef,Reefs,Florida to California,24.90402,-80.52623
Cross Current Barge,Reef,Reefs,Florida to California,26.76150,-80.02100
Crystal Cove (#2 Spot),Reef,Reefs,Florida to California,33.56370,-117.83850
CSX Barge RBL,Reef,Reefs,Florida to California,30.15273,-87.21840
CSX Reef,Reef,Reefs,Florida to California,30.35260,-86.41734
CSX Reef,Reef,Reefs,Florida to California,30.35447,-86.50075
CSX Reef,Reef,Reefs,Florida to California,30.36082,-86.58592
CSX Reef Spot 1,Reef,Reefs,Florida to California,30.16375,-86.74448
Culvert Reef,Reef,Reefs,Florida to California,29.05602,-83.48932
Culvert Reef B,Reef,Reefs,Florida to California,30.08407,-86.36929
Culvert Reef C,Reef,Reefs,Florida to California,30.07395,-86.34821
Culverts Guardian Reef,Reef,Reefs,Florida to California,27.21540,-80.10540
Cureton Reef Support Beams,Reef,Reefs,Florida to California,29.66409,-84.49926
Curry Reef,Reef,Reefs,Florida to California,26.01080,-80.09343
D S Reef,Reef,Reefs,Florida to California,29.45743,-80.95142
Dade Sportfish Middle Reef,Reef,Reefs,Florida to California,25.48460,-80.07485
Dade Sportfish Middle Reef,Reef,Reefs,Florida to California,25.52900,-80.08703
Dade Sportfish North Reef,Reef,Reefs,Florida to California,25.55070,-80.06922
Dade Sportfish North Reef,Reef,Reefs,Florida to California,25.56945,-80.08522
Dade Sportfish South Reef,Reef,Reefs,Florida to California,25.41497,-80.10360
Damocles Reef,Reef,Reefs,Florida to California,28.42500,-80.29167
DAN Barge,Reef,Reefs,Florida to California,30.08063,-85.73071
DAN Wright Reef,Reef,Reefs,Florida to California,29.09275,-85.52610
Dana Harbor,Reef,Reefs,Florida to California,33.45440,-117.68950
Dana Hard Bottom,Reef,Reefs,Florida to California,33.44500,-117.68330
Danny Grizzard,Reef,Reefs,Florida to California,29.99564,-85.86412
Danny Mccauley Reef,Reef,Reefs,Florida to California,26.79333,-80.01833
Dauphin Island Bridge Reef,Reef,Reefs,Florida to California,30.04362,-88.09803
Dauphin Island Bridge Reef,Reef,Reefs,Florida to California,30.04625,-88.07185
David Brogan,Reef,Reefs,Florida to California,30.11250,-87.40417
David J Osteen Family Reef,Reef,Reefs,Florida to California,29.33014,-83.43667
Davis Barge,Reef,Reefs,Florida to California,30.00756,-85.60786
Davis Reef,Reef,Reefs,Florida to California,24.91980,-80.50880
Davis Reef,Reef,Reefs,Florida to California,24.92328,-80.50887
Davis Reef,Reef,Reefs,Florida to California,24.92763,-80.50117
Davis Reef NE,Reef,Reefs,Florida to California,24.92502,-80.49888
Davis Reef NW,Reef,Reefs,Florida to California,24.92683,-80.50450
